categoria;subcategoria;prestacion;tipo_prestacion;fecha_ingreso;hora_ingreso;domicilio_comuna;domicilio_barrio;domiclio_calle;domicilio_altura;lat;lon;canal;genero;estado_del_contacto;fecha_cierre_contacto;hora_cierre_contacto
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;20/01/2021;16:42:14;10;VERSALLES;ECHENAGUCIA;1180;-34.6290374685081;-58.5186621573302;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;20/01/2021;19:06:39;13;COLEGIALES;AMENABAR;495;-34.573857654614;-58.4440721263386;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;20/01/2021;21:03:38;10;MONTE CASTRO;CHIVILCOY;2034;-34.6152939724798;-58.4983148502787;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;20/01/2021;21:41:44;10;MONTE CASTRO;CHIVILCOY;2040;-34.6152283509488;-58.4983702137603;App BA 147;Masculino;Cerrado;22/01/2021;10:37:31
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;20/01/2021;21:41:33;11;VILLA DEVOTO;CABEZON, JOSE LEON;3627;-34.5889014471558;-58.5149663893983;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;20/01/2021;20:22:09;12;VILLA PUEYRREDON;CUENCA;4634;-34.5892625064754;-58.505720397114;App BA 147;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;20/01/2021;14:56:51;11;VILLA DEL PARQUE;GUTIERREZ, RICARDO;3150;-34.6017722368696;-58.4936949204945;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;20/01/2021;11:50:41;8;VILLA LUGANO;MURGUIONDO;4124;-34.6765598524528;-58.4761133739113;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;20/01/2021;10:03:30;10;MONTE CASTRO;ARREGUI;4712;-34.6175803560539;-58.5069371361764;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;20/01/2021;17:44:00;11;VILLA DEVOTO;LLAVALLOL;5478;-34.584186914027;-58.5144284180236;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;20/01/2021;14:11:57;11;VILLA DEVOTO;COLIQUEO;2237;-34.6195791660191;-58.5168142052797;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;20/01/2021;10:44:00;5;ALMAGRO;LINIERS VIRREY;388;-34.6153240856013;-58.4143545688914;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;20/01/2021;22:35:56;3;BALVANERA;ALBERTI;707;-34.6177553150993;-58.4011217114658;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;20/01/2021;20:45:27;9;LINIERS;PERIBEBUY;6740;-34.6474149904773;-58.5205571929495;App BA 147;Femenino;Cerrado;21/01/2021;11:28:04
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;20/01/2021;21:52:06;11;VILLA SANTA RITA;LA MAREA;1628;-34.6155049671961;-58.4791834651257;App BA 147;Masculino;Cerrado;22/01/2021;10:06:43
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;21/01/2021;15:05:10;12;VILLA URQUIZA;NUÑEZ;5944;-34.5680148508584;-58.5021345662342;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;21/01/2021;12:34:13;5;BOEDO;SAN JUAN AV.;3346;-34.6251527434615;-58.4129474645836;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;21/01/2021;12:19:08;13;COLEGIALES;NEWBERY, JORGE;2996;-34.5770606869804;-58.4455796642917;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;21/01/2021;19:22:38;8;VILLA RIACHUELO;PIEDRA BUENA AV.;5497;-34.6929277293988;-58.468328865064;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;21/01/2021;12:13:55;6;CABALLITO;CAMPICHUELO;225;-34.6145715527821;-58.4338158313322;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;21/01/2021;11:03:00;4;NUEVA POMPEYA;RIO CUARTO;4874;-34.6583452344197;-58.4158475128873;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;21/01/2021;13:24:45;13;BELGRANO;HERNANDEZ, JOSE;2318;-34.5651937547769;-58.4523324733404;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;21/01/2021;13:27:08;11;VILLA SANTA RITA;LA MAREA;1642;-34.6153740744722;-58.4792876616969;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;21/01/2021;12:53:34;11;VILLA SANTA RITA;LA MAREA;1638;-34.6154395728404;-58.4792355220609;GCS Web;Femenino;Cerrado;22/01/2021;10:06:49
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;22/01/2021;10:41:55;12;VILLA PUEYRREDON;ESTADO PLURINACIONAL DE BOLIVIA;6028;-34.5735278149916;-58.5084883365451;App BA 147;Femenino;Cerrado;22/01/2021;11:11:25
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;22/01/2021;10:46:51;12;VILLA PUEYRREDON;ESTADO PLURINACIONAL DE BOLIVIA;6087;-34.5729851435467;-58.5088592053327;App BA 147;Masculino;Cerrado;22/01/2021;11:11:31
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;22/01/2021;20:14:06;1;MONSERRAT;YRIGOYEN, HIPOLITO;;-34.6096766257647;-58.3819206186356;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;22/01/2021;06:59:59;14;PALERMO;JUSTO, JUAN B. AV.;671;-34.5788614436743;-58.427265905054;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;22/01/2021;13:42:01;6;CABALLITO;MORELOS;766;-34.6163552131865;-58.4571275437848;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;22/01/2021;14:51:15;11;VILLA GRAL. MITRE;MAGARIÑOS CERVANTES, A.;2535;-34.6109871492117;-58.4752897641808;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;22/01/2021;09:19:32;7;PARQUE CHACABUCO;VIEL;1938;-34.6392409869312;-58.4277743989865;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;22/01/2021;14:27:32;11;VILLA GRAL. MITRE;ARTIGAS, JOSE GERVASIO, GRAL.;1844;-34.6103422669758;-58.475100581707;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;22/01/2021;18:14:20;9;LINIERS;ERCILLA;6034;-34.6463703562267;-58.509105368104;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;22/01/2021;20:39:53;7;FLORES;YERBAL;2533;-34.6280992213241;-58.4651387549583;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;22/01/2021;22:57:09;14;PALERMO;COSTA RICA;4864;-34.5869952573305;-58.4288670973675;App BA 147;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;22/01/2021;13:02:24;8;VILLA SOLDATI;BARROS PAZOS, JOSE;3105;-34.6586192514346;-58.4457714023124;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;22/01/2021;16:13:06;12;VILLA URQUIZA;LE BRETON, TOMAS A.;5726;-34.5744632120212;-58.4965871759184;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;22/01/2021;12:25:51;12;VILLA PUEYRREDON;ESTADO PLURINACIONAL DE BOLIVIA;5980;-34.5740705346655;-58.5079382455299;App BA 147;Masculino;Cerrado;25/01/2021;11:00:25
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;22/01/2021;20:09:23;11;VILLA SANTA RITA;LAS PROVINCIAS;3187;-34.6188016170152;-58.480625595548;GCS Web;Masculino;Cerrado;25/01/2021;11:09:01
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;23/01/2021;11:09:28;11;VILLA DEVOTO;EPECUEN;5015;-34.5881136850002;-58.5122262447696;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;23/01/2021;14:12:12;11;VILLA DEVOTO;ALLENDE;4239;-34.6035700135299;-58.5216000954794;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;23/01/2021;11:51:06;10;MONTE CASTRO;CERVANTES;2390;-34.6180317149614;-58.5141955717471;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;23/01/2021;02:29:45;15;VILLA CRESPO;MARECHAL, LEOPOLDO;1174;-34.6048739318774;-58.439855591867;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;23/01/2021;09:45:02;13;COLEGIALES;ARREDONDO, VIRREY;2841;-34.571223983166;-58.4542005968026;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;23/01/2021;08:44:21;15;VILLA CRESPO;RAMIREZ DE VELASCO, JUAN;719;-34.5963701707298;-58.4385066089809;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;23/01/2021;09:34:30;11;VILLA DEL PARQUE;LOZANO, PEDRO;2857;-34.5987485193303;-58.490948559601;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;23/01/2021;10:48:52;6;CABALLITO;BELAUSTEGUI, LUIS, DR.;1496;-34.6076032937333;-58.4606852472233;Call Center;Femenino;Cerrado;28/01/2021;18:36:41
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;23/01/2021;16:25:46;7;FLORES;DIRECTORIO AV.;2575;-34.6341485439484;-58.4631863932733;GCS Web;Femenino;Cerrado;27/01/2021;10:37:51
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;23/01/2021;14:50:40;13;BELGRANO;LA PAMPA;3080;-34.5686613924123;-58.4606679185752;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;23/01/2021;09:45:19;13;BELGRANO;MELIAN AV.;2403;-34.5658639660789;-58.4709037922036;GCS Web;Femenino;Cerrado;27/01/2021;10:40:26
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;24/01/2021;11:40:45;15;PARQUE CHAS;GAMARRA;1690;-34.5803578539789;-58.4797763526643;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;24/01/2021;20:02:41;15;VILLA CRESPO;SAN MARTIN AV.;1893;-34.6052953550229;-58.4550415388992;App BA 147;Masculino;Cerrado;05/02/2021;09:53:59
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;24/01/2021;20:30:37;1;SAN NICOLAS;CORDOBA AV.;1728;-34.5996671752283;-58.3919700578578;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;24/01/2021;00:09:25;9;LINIERS;LA MADRESELVA;6978;-34.6410432340676;-58.5245535984465;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;24/01/2021;12:13:01;11;VILLA GRAL. MITRE;CARACAS;1840;-34.6101136657683;-58.4719666217864;GCS Web;Femenino;Cerrado;26/01/2021;10:01:35
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;24/01/2021;07:23:01;4;BARRACAS;VILLAFAÑE, WENCESLAO;1514;-34.6350456636323;-58.3732306209516;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;24/01/2021;22:58:09;12;VILLA URQUIZA;LAVOISIER;3559;-34.5672902463572;-58.5028771353481;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;24/01/2021;22:50:53;3;BALVANERA;BOULOGNE SUR MER;360;-34.6059597222728;-58.4071715638505;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;25/01/2021;09:29:16;4;PARQUE PATRICIOS;URQUIZA, GRAL.;1619;-34.6299390843795;-58.4083852385542;GCS Web;Masculino;Cerrado;27/01/2021;10:33:12
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;25/01/2021;11:12:41;11;VILLA DEVOTO;CAMPANA;4710;-34.5893529079101;-58.5076893099174;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;25/01/2021;09:13:03;12;VILLA URQUIZA;LUGONES;2097;-34.5741085029823;-58.4768010328742;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;25/01/2021;01:20:38;6;CABALLITO;OROÑO, NICASIO;656;-34.6164983103677;-58.4529262184028;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;25/01/2021;12:24:36;12;VILLA URQUIZA;RIVERA, PEDRO I., DR.;4660;-34.5695806095341;-58.4830392606321;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;25/01/2021;13:00:26;5;ALMAGRO;AGRELO;3482;-34.618401893008;-58.4150888388096;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;25/01/2021;17:40:59;6;CABALLITO;BELAUSTEGUI, LUIS, DR.;1497;-34.6075175494722;-58.4607401271899;Call Center;Femenino;Cerrado;28/01/2021;18:37:13
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;25/01/2021;13:43:55;3;BALVANERA;ECUADOR;891;-34.5998270328933;-58.4063240642647;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;25/01/2021;10:56:24;12;VILLA PUEYRREDON;LADINES;2726;-34.5825541969385;-58.5025664081735;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;25/01/2021;09:29:08;7;PARQUE CHACABUCO;CASTAÑARES AV.;1387;-34.6375235906711;-58.4376737297998;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;25/01/2021;13:46:15;11;VILLA DEL PARQUE;HELGUERA;3262;-34.599210280869;-58.4950323589257;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;25/01/2021;17:19:36;5;ALMAGRO;SALGUERO, JERONIMO;869;-34.6000151883353;-58.4190112438898;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;25/01/2021;18:24:41;12;VILLA PUEYRREDON;ESTADO PLURINACIONAL DE BOLIVIA;4336;-34.5869459487349;-58.4963379007013;App BA 147;Femenino;Cerrado;29/01/2021;09:54:28
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;25/01/2021;18:24:23;10;MONTE CASTRO;ARREGUI;5033;-34.6194871594783;-58.5102439914894;Call Center;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;25/01/2021;09:28:52;2;RECOLETA;CALLAO AV.;2016;-34.5873370738314;-58.3869541629834;App BA 147;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;25/01/2021;14:30:24;10;MONTE CASTRO;JUAREZ, BENITO;2316;-34.6181466707007;-58.5059265106142;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;25/01/2021;14:34:20;10;MONTE CASTRO;LASCANO;4755;-34.6186702007119;-58.5064424209533;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;25/01/2021;21:41:34;9;MATADEROS;MOLINA;1511;-34.6552130161273;-58.5215630279016;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;26/01/2021;13:08:35;5;ALMAGRO;QUITO;4381;-34.6171195620473;-58.4283194217527;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;26/01/2021;04:23:38;10;MONTE CASTRO;GUALEGUAYCHU;1788;-34.6191888214021;-58.4971767683493;App BA 147;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;26/01/2021;11:34:31;7;FLORES;FRANKLIN;1978;-34.6158892481328;-58.4623662709175;App BA 147;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;26/01/2021;16:44:37;12;VILLA URQUIZA;PIRAN;5500;-34.5661408564487;-58.4963004024194;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;26/01/2021;10:14:03;11;VILLA DEVOTO;NAZARRE;4563;-34.6113127117164;-58.5099427585723;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;26/01/2021;01:49:43;4;BARRACAS;LUJAN;2288;-34.6560908143186;-58.3766108157937;App BA 147;Femenino;Abierto;;
